model,log,alg,time
g-45-20-20-10-5--20-20-20--10--75--6--rem-30,log,A*-sync+,290
g-45-20-20-10-5--20-20-20--10--75--22--rem-10,log,A*-sync+,26
g-45-20-20-10-5--20-20-20--10--25--29--rem-30,log,A*-sync+,51
g-45-20-20-10-5--20-20-20--10--75--23--rem-30,log,A*-sync+,1076
g-45-20-20-10-5--20-20-20--10--50--18--rem-10,log,A*-sync+,93
g-45-20-20-10-5--20-20-20--10--75--20--rem-10,log,A*-sync+,170
g-45-20-20-10-5--20-20-20--10--75--11--rem-70,log,A*-sync+,1050
g-45-20-20-10-5--20-20-20--10--75--3--rem-50,log,A*-sync+,263
g-45-20-20-10-5--20-20-20--10--75--1--rem-30,log,A*-sync+,35
g-45-20-20-10-5--20-20-20--10--25--14--rem-30,log,A*-sync+,11
g-45-20-20-10-5--20-20-20--10--50--7--rem-10,log,A*-sync+,62
g-45-20-20-10-5--20-20-20--10--50--17--rem-70,log,A*-sync+,27
g-45-20-20-10-5--20-20-20--10--50--11--rem-30,log,A*-sync+,29
g-45-20-20-10-5--20-20-20--10--25--3--rem-30,log,A*-sync+,132
g-45-20-20-10-5--20-20-20--10--25--24--rem-10,log,A*-sync+,17
g-45-20-20-10-5--20-20-20--10--75--6--rem-50,log,A*-sync+,328
g-45-20-20-10-5--20-20-20--10--25--25--rem-70,log,A*-sync+,34
g-45-20-20-10-5--20-20-20--10--25--3--rem-10,log,A*-sync+,136
g-45-20-20-10-5--20-20-20--10--75--12--rem-30,log,A*-sync+,1205
g-45-20-20-10-5--20-20-20--10--50--12--rem-70,log,A*-sync+,27
g-45-20-20-10-5--20-20-20--10--50--30--rem-50,log,A*-sync+,785
g-45-20-20-10-5--20-20-20--10--25--4--rem-10,log,A*-sync+,38
g-45-20-20-10-5--20-20-20--10--25--6--rem-50,log,A*-sync+,15
g-45-20-20-10-5--20-20-20--10--25--2--rem-70,log,A*-sync+,23
g-45-20-20-10-5--20-20-20--10--75--8--rem-50,log,A*-sync+,9569
g-45-20-20-10-5--20-20-20--10--75--17--rem-50,log,A*-sync+,29050
g-45-20-20-10-5--20-20-20--10--50--13--rem-10,log,A*-sync+,33
g-45-20-20-10-5--20-20-20--10--25--13--rem-50,log,A*-sync+,21
g-45-20-20-10-5--20-20-20--10--50--20--rem-30,log,A*-sync+,69
g-45-20-20-10-5--20-20-20--10--50--8--rem-10,log,A*-sync+,39
g-45-20-20-10-5--20-20-20--10--25--21--rem-10,log,A*-sync+,57
g-45-20-20-10-5--20-20-20--10--75--25--rem-70,log,A*-sync+,183
g-45-20-20-10-5--20-20-20--10--50--27--rem-70,log,A*-sync+,208
g-45-20-20-10-5--20-20-20--10--75--4--rem-30,log,A*-sync+,154
g-45-20-20-10-5--20-20-20--10--25--18--rem-10,log,A*-sync+,102
g-45-20-20-10-5--20-20-20--10--25--23--rem-50,log,A*-sync+,15
g-45-20-20-10-5--20-20-20--10--25--8--rem-30,log,A*-sync+,32
g-45-20-20-10-5--20-20-20--10--25--11--rem-70,log,A*-sync+,34
g-45-20-20-10-5--20-20-20--10--50--24--rem-10,log,A*-sync+,13
g-45-20-20-10-5--20-20-20--10--25--30--rem-30,log,A*-sync+,20
g-45-20-20-10-5--20-20-20--10--25--28--rem-10,log,A*-sync+,8
g-45-20-20-10-5--20-20-20--10--75--30--rem-70,log,A*-sync+,26517
g-45-20-20-10-5--20-20-20--10--50--28--rem-10,log,A*-sync+,17
g-45-20-20-10-5--20-20-20--10--25--5--rem-30,log,A*-sync+,166
g-45-20-20-10-5--20-20-20--10--50--4--rem-70,log,A*-sync+,1898
g-45-20-20-10-5--20-20-20--10--50--1--rem-50,log,A*-sync+,25
g-45-20-20-10-5--20-20-20--10--50--10--rem-10,log,A*-sync+,34
g-45-20-20-10-5--20-20-20--10--25--26--rem-10,log,A*-sync+,39
g-45-20-20-10-5--20-20-20--10--50--8--rem-30,log,A*-sync+,42
g-45-20-20-10-5--20-20-20--10--75--19--rem-50,log,A*-sync+,1570
g-45-20-20-10-5--20-20-20--10--50--14--rem-70,log,A*-sync+,7823
g-45-20-20-10-5--20-20-20--10--25--14--rem-10,log,A*-sync+,14
g-45-20-20-10-5--20-20-20--10--25--8--rem-10,log,A*-sync+,18
g-45-20-20-10-5--20-20-20--10--25--29--rem-10,log,A*-sync+,65
g-45-20-20-10-5--20-20-20--10--50--13--rem-50,log,A*-sync+,37
g-45-20-20-10-5--20-20-20--10--25--7--rem-10,log,A*-sync+,18
g-45-20-20-10-5--20-20-20--10--25--20--rem-30,log,A*-sync+,25
g-45-20-20-10-5--20-20-20--10--75--23--rem-10,log,A*-sync+,981
g-45-20-20-10-5--20-20-20--10--50--16--rem-50,log,A*-sync+,48
g-45-20-20-10-5--20-20-20--10--25--5--rem-70,log,A*-sync+,131
g-45-20-20-10-5--20-20-20--10--25--20--rem-50,log,A*-sync+,13
g-45-20-20-10-5--20-20-20--10--50--25--rem-30,log,A*-sync+,173
g-45-20-20-10-5--20-20-20--10--25--30--rem-10,log,A*-sync+,22
g-45-20-20-10-5--20-20-20--10--75--24--rem-10,log,A*-sync+,153
g-45-20-20-10-5--20-20-20--10--50--1--rem-30,log,A*-sync+,44
g-45-20-20-10-5--20-20-20--10--75--6--rem-10,log,A*-sync+,373

g-45-20-20-10-5--20-20-20--10--25--10--add-10,log,Sym-sync+,572
g-45-20-20-10-5--20-20-20--10--25--10--add-30,log,Sym-sync+,675
g-45-20-20-10-5--20-20-20--10--25--10--add-50,log,Sym-sync+,870
g-45-20-20-10-5--20-20-20--10--25--10--add-70,log,Sym-sync+,843
g-45-20-20-10-5--20-20-20--10--25--11--add-10,log,Sym-sync+,854
g-45-20-20-10-5--20-20-20--10--25--11--add-30,log,Sym-sync+,762
g-45-20-20-10-5--20-20-20--10--25--11--add-50,log,Sym-sync+,1139
g-45-20-20-10-5--20-20-20--10--25--11--add-70,log,Sym-sync+,1195
g-45-20-20-10-5--20-20-20--10--25--12--add-10,log,Sym-sync+,616
g-45-20-20-10-5--20-20-20--10--25--12--add-30,log,Sym-sync+,642
g-45-20-20-10-5--20-20-20--10--25--12--add-50,log,Sym-sync+,641
g-45-20-20-10-5--20-20-20--10--25--12--add-70,log,Sym-sync+,742
g-45-20-20-10-5--20-20-20--10--25--13--add-10,log,Sym-sync+,257
g-45-20-20-10-5--20-20-20--10--25--13--add-30,log,Sym-sync+,272
g-45-20-20-10-5--20-20-20--10--25--13--add-50,log,Sym-sync+,299
g-45-20-20-10-5--20-20-20--10--25--13--add-70,log,Sym-sync+,344
g-45-20-20-10-5--20-20-20--10--25--14--add-10,log,Sym-sync+,420
g-45-20-20-10-5--20-20-20--10--25--14--add-30,log,Sym-sync+,447
g-45-20-20-10-5--20-20-20--10--25--14--add-50,log,Sym-sync+,496
g-45-20-20-10-5--20-20-20--10--25--14--add-70,log,Sym-sync+,547
g-45-20-20-10-5--20-20-20--10--25--15--add-10,log,Sym-sync+,4258
g-45-20-20-10-5--20-20-20--10--25--15--add-30,log,Sym-sync+,8403
g-45-20-20-10-5--20-20-20--10--25--15--add-50,log,Sym-sync+,9798
g-45-20-20-10-5--20-20-20--10--25--15--add-70,log,Sym-sync+,11354
g-45-20-20-10-5--20-20-20--10--25--16--add-10,log,Sym-sync+,782
g-45-20-20-10-5--20-20-20--10--25--16--add-30,log,Sym-sync+,884
g-45-20-20-10-5--20-20-20--10--25--16--add-50,log,Sym-sync+,1124
g-45-20-20-10-5--20-20-20--10--25--16--add-70,log,Sym-sync+,1361
g-45-20-20-10-5--20-20-20--10--25--17--add-10,log,Sym-sync+,629
g-45-20-20-10-5--20-20-20--10--25--17--add-30,log,Sym-sync+,634
g-45-20-20-10-5--20-20-20--10--25--17--add-50,log,Sym-sync+,538
g-45-20-20-10-5--20-20-20--10--25--17--add-70,log,Sym-sync+,779
g-45-20-20-10-5--20-20-20--10--25--18--add-10,log,Sym-sync+,2175
g-45-20-20-10-5--20-20-20--10--25--18--add-30,log,Sym-sync+,2232
g-45-20-20-10-5--20-20-20--10--25--18--add-50,log,Sym-sync+,2465
g-45-20-20-10-5--20-20-20--10--25--18--add-70,log,Sym-sync+,2743
g-45-20-20-10-5--20-20-20--10--25--19--add-10,log,Sym-sync+,600
g-45-20-20-10-5--20-20-20--10--25--19--add-30,log,Sym-sync+,496
g-45-20-20-10-5--20-20-20--10--25--19--add-50,log,Sym-sync+,539
g-45-20-20-10-5--20-20-20--10--25--19--add-70,log,Sym-sync+,650
g-45-20-20-10-5--20-20-20--10--25--1--add-10,log,Sym-sync+,670
g-45-20-20-10-5--20-20-20--10--25--1--add-30,log,Sym-sync+,574
g-45-20-20-10-5--20-20-20--10--25--1--add-50,log,Sym-sync+,823
g-45-20-20-10-5--20-20-20--10--25--1--add-70,log,Sym-sync+,612
g-45-20-20-10-5--20-20-20--10--25--20--add-10,log,Sym-sync+,503
g-45-20-20-10-5--20-20-20--10--25--20--add-30,log,Sym-sync+,439
g-45-20-20-10-5--20-20-20--10--25--20--add-50,log,Sym-sync+,467
g-45-20-20-10-5--20-20-20--10--25--20--add-70,log,Sym-sync+,713
g-45-20-20-10-5--20-20-20--10--25--21--add-10,log,Sym-sync+,1081
g-45-20-20-10-5--20-20-20--10--25--21--add-30,log,Sym-sync+,1268
g-45-20-20-10-5--20-20-20--10--25--21--add-50,log,Sym-sync+,1339
g-45-20-20-10-5--20-20-20--10--25--21--add-70,log,Sym-sync+,1270
g-45-20-20-10-5--20-20-20--10--25--22--add-10,log,Sym-sync+,445
g-45-20-20-10-5--20-20-20--10--25--22--add-30,log,Sym-sync+,437
g-45-20-20-10-5--20-20-20--10--25--22--add-50,log,Sym-sync+,421
g-45-20-20-10-5--20-20-20--10--25--22--add-70,log,Sym-sync+,345
g-45-20-20-10-5--20-20-20--10--25--23--add-10,log,Sym-sync+,457
g-45-20-20-10-5--20-20-20--10--25--23--add-30,log,Sym-sync+,505
g-45-20-20-10-5--20-20-20--10--25--23--add-50,log,Sym-sync+,603
g-45-20-20-10-5--20-20-20--10--25--23--add-70,log,Sym-sync+,613
g-45-20-20-10-5--20-20-20--10--25--24--add-10,log,Sym-sync+,315
g-45-20-20-10-5--20-20-20--10--25--24--add-30,log,Sym-sync+,576
g-45-20-20-10-5--20-20-20--10--25--24--add-50,log,Sym-sync+,561
g-45-20-20-10-5--20-20-20--10--25--24--add-70,log,Sym-sync+,537
g-45-20-20-10-5--20-20-20--10--25--25--add-10,log,Sym-sync+,1278
g-45-20-20-10-5--20-20-20--10--25--25--add-30,log,Sym-sync+,1629
g-45-20-20-10-5--20-20-20--10--25--25--add-50,log,Sym-sync+,1891
g-45-20-20-10-5--20-20-20--10--25--25--add-70,log,Sym-sync+,2065
g-45-20-20-10-5--20-20-20--10--25--26--add-10,log,Sym-sync+,665
g-45-20-20-10-5--20-20-20--10--25--26--add-30,log,Sym-sync+,640
g-45-20-20-10-5--20-20-20--10--25--26--add-50,log,Sym-sync+,1034
g-45-20-20-10-5--20-20-20--10--25--26--add-70,log,Sym-sync+,1284
g-45-20-20-10-5--20-20-20--10--25--27--add-10,log,Sym-sync+,941
g-45-20-20-10-5--20-20-20--10--25--27--add-30,log,Sym-sync+,1270
g-45-20-20-10-5--20-20-20--10--25--27--add-50,log,Sym-sync+,1231
g-45-20-20-10-5--20-20-20--10--25--27--add-70,log,Sym-sync+,1185
g-45-20-20-10-5--20-20-20--10--25--28--add-10,log,Sym-sync+,516
g-45-20-20-10-5--20-20-20--10--25--28--add-30,log,Sym-sync+,562
g-45-20-20-10-5--20-20-20--10--25--28--add-50,log,Sym-sync+,506
g-45-20-20-10-5--20-20-20--10--25--28--add-70,log,Sym-sync+,582
g-45-20-20-10-5--20-20-20--10--25--29--add-10,log,Sym-sync+,1139
g-45-20-20-10-5--20-20-20--10--25--29--add-30,log,Sym-sync+,1273
g-45-20-20-10-5--20-20-20--10--25--29--add-50,log,Sym-sync+,1405
g-45-20-20-10-5--20-20-20--10--25--29--add-70,log,Sym-sync+,1602
g-45-20-20-10-5--20-20-20--10--25--2--add-10,log,Sym-sync+,728
g-45-20-20-10-5--20-20-20--10--25--2--add-30,log,Sym-sync+,971
g-45-20-20-10-5--20-20-20--10--25--2--add-50,log,Sym-sync+,890
g-45-20-20-10-5--20-20-20--10--25--2--add-70,log,Sym-sync+,1044
g-45-20-20-10-5--20-20-20--10--25--30--add-10,log,Sym-sync+,623
g-45-20-20-10-5--20-20-20--10--25--30--add-30,log,Sym-sync+,719
g-45-20-20-10-5--20-20-20--10--25--30--add-50,log,Sym-sync+,755
g-45-20-20-10-5--20-20-20--10--25--30--add-70,log,Sym-sync+,777
g-45-20-20-10-5--20-20-20--10--25--3--add-10,log,Sym-sync+,2505
g-45-20-20-10-5--20-20-20--10--25--3--add-30,log,Sym-sync+,2770
g-45-20-20-10-5--20-20-20--10--25--3--add-50,log,Sym-sync+,3045
g-45-20-20-10-5--20-20-20--10--25--3--add-70,log,Sym-sync+,3650
g-45-20-20-10-5--20-20-20--10--25--4--add-10,log,Sym-sync+,909
g-45-20-20-10-5--20-20-20--10--25--4--add-30,log,Sym-sync+,826
g-45-20-20-10-5--20-20-20--10--25--4--add-50,log,Sym-sync+,1201
g-45-20-20-10-5--20-20-20--10--25--4--add-70,log,Sym-sync+,1116
g-45-20-20-10-5--20-20-20--10--25--5--add-10,log,Sym-sync+,1829
g-45-20-20-10-5--20-20-20--10--25--5--add-30,log,Sym-sync+,2018
g-45-20-20-10-5--20-20-20--10--25--5--add-50,log,Sym-sync+,2701
g-45-20-20-10-5--20-20-20--10--25--5--add-70,log,Sym-sync+,2800
g-45-20-20-10-5--20-20-20--10--25--6--add-10,log,Sym-sync+,421
g-45-20-20-10-5--20-20-20--10--25--6--add-30,log,Sym-sync+,383
g-45-20-20-10-5--20-20-20--10--25--6--add-50,log,Sym-sync+,626
g-45-20-20-10-5--20-20-20--10--25--6--add-70,log,Sym-sync+,568
g-45-20-20-10-5--20-20-20--10--25--7--add-10,log,Sym-sync+,163
g-45-20-20-10-5--20-20-20--10--25--7--add-30,log,Sym-sync+,219
g-45-20-20-10-5--20-20-20--10--25--7--add-50,log,Sym-sync+,161
g-45-20-20-10-5--20-20-20--10--25--7--add-70,log,Sym-sync+,186
g-45-20-20-10-5--20-20-20--10--25--8--add-10,log,Sym-sync+,617
g-45-20-20-10-5--20-20-20--10--25--8--add-30,log,Sym-sync+,743
g-45-20-20-10-5--20-20-20--10--25--8--add-50,log,Sym-sync+,658
g-45-20-20-10-5--20-20-20--10--25--8--add-70,log,Sym-sync+,1001
g-45-20-20-10-5--20-20-20--10--25--9--add-10,log,Sym-sync+,1537
g-45-20-20-10-5--20-20-20--10--25--9--add-30,log,Sym-sync+,1403
g-45-20-20-10-5--20-20-20--10--25--9--add-50,log,Sym-sync+,1907
g-45-20-20-10-5--20-20-20--10--25--9--add-70,log,Sym-sync+,2049
g-45-20-20-10-5--20-20-20--10--50--10--add-10,log,Sym-sync+,626
g-45-20-20-10-5--20-20-20--10--50--10--add-30,log,Sym-sync+,523
g-45-20-20-10-5--20-20-20--10--50--10--add-50,log,Sym-sync+,572
g-45-20-20-10-5--20-20-20--10--50--10--add-70,log,Sym-sync+,979
g-45-20-20-10-5--20-20-20--10--50--11--add-10,log,Sym-sync+,664
g-45-20-20-10-5--20-20-20--10--50--11--add-30,log,Sym-sync+,578
g-45-20-20-10-5--20-20-20--10--50--11--add-50,log,Sym-sync+,754
g-45-20-20-10-5--20-20-20--10--50--11--add-70,log,Sym-sync+,691
g-45-20-20-10-5--20-20-20--10--50--12--add-10,log,Sym-sync+,1617
g-45-20-20-10-5--20-20-20--10--50--12--add-30,log,Sym-sync+,2541
g-45-20-20-10-5--20-20-20--10--50--12--add-50,log,Sym-sync+,3000
g-45-20-20-10-5--20-20-20--10--50--12--add-70,log,Sym-sync+,3700
g-45-20-20-10-5--20-20-20--10--50--13--add-10,log,Sym-sync+,751
g-45-20-20-10-5--20-20-20--10--50--13--add-30,log,Sym-sync+,1158
g-45-20-20-10-5--20-20-20--10--50--13--add-50,log,Sym-sync+,1045
g-45-20-20-10-5--20-20-20--10--50--13--add-70,log,Sym-sync+,1445
g-45-20-20-10-5--20-20-20--10--50--14--add-10,log,Sym-sync+,26160
g-45-20-20-10-5--20-20-20--10--50--14--add-30,log,Sym-sync+,33375
g-45-20-20-10-5--20-20-20--10--50--14--add-50,log,Sym-sync+,47900
g-45-20-20-10-5--20-20-20--10--50--14--add-70,log,Sym-sync+,56338
g-45-20-20-10-5--20-20-20--10--50--15--add-10,log,Sym-sync+,60000
g-45-20-20-10-5--20-20-20--10--50--15--add-30,log,Sym-sync+,60000
g-45-20-20-10-5--20-20-20--10--50--15--add-50,log,Sym-sync+,60000
g-45-20-20-10-5--20-20-20--10--50--15--add-70,log,Sym-sync+,60000
g-45-20-20-10-5--20-20-20--10--50--16--add-10,log,Sym-sync+,470
g-45-20-20-10-5--20-20-20--10--50--16--add-30,log,Sym-sync+,427
g-45-20-20-10-5--20-20-20--10--50--16--add-50,log,Sym-sync+,364
g-45-20-20-10-5--20-20-20--10--50--16--add-70,log,Sym-sync+,347
g-45-20-20-10-5--20-20-20--10--50--17--add-10,log,Sym-sync+,790
g-45-20-20-10-5--20-20-20--10--50--17--add-30,log,Sym-sync+,1116
g-45-20-20-10-5--20-20-20--10--50--17--add-50,log,Sym-sync+,1046
g-45-20-20-10-5--20-20-20--10--50--17--add-70,log,Sym-sync+,1265
g-45-20-20-10-5--20-20-20--10--50--18--add-10,log,Sym-sync+,1416
g-45-20-20-10-5--20-20-20--10--50--18--add-30,log,Sym-sync+,1753
g-45-20-20-10-5--20-20-20--10--50--18--add-50,log,Sym-sync+,2068
g-45-20-20-10-5--20-20-20--10--50--18--add-70,log,Sym-sync+,2544
g-45-20-20-10-5--20-20-20--10--50--19--add-10,log,Sym-sync+,1904
g-45-20-20-10-5--20-20-20--10--50--19--add-30,log,Sym-sync+,1828
g-45-20-20-10-5--20-20-20--10--50--19--add-50,log,Sym-sync+,2350
g-45-20-20-10-5--20-20-20--10--50--19--add-70,log,Sym-sync+,2459
g-45-20-20-10-5--20-20-20--10--50--1--add-10,log,Sym-sync+,512
g-45-20-20-10-5--20-20-20--10--50--1--add-30,log,Sym-sync+,529
g-45-20-20-10-5--20-20-20--10--50--1--add-50,log,Sym-sync+,504
g-45-20-20-10-5--20-20-20--10--50--1--add-70,log,Sym-sync+,556
g-45-20-20-10-5--20-20-20--10--50--20--add-10,log,Sym-sync+,1700
g-45-20-20-10-5--20-20-20--10--50--20--add-30,log,Sym-sync+,2257
g-45-20-20-10-5--20-20-20--10--50--20--add-50,log,Sym-sync+,2399
g-45-20-20-10-5--20-20-20--10--50--20--add-70,log,Sym-sync+,3135
g-45-20-20-10-5--20-20-20--10--50--21--add-10,log,Sym-sync+,1105
g-45-20-20-10-5--20-20-20--10--50--21--add-30,log,Sym-sync+,1503
g-45-20-20-10-5--20-20-20--10--50--21--add-50,log,Sym-sync+,2259
g-45-20-20-10-5--20-20-20--10--50--21--add-70,log,Sym-sync+,2967
g-45-20-20-10-5--20-20-20--10--50--22--add-10,log,Sym-sync+,989
g-45-20-20-10-5--20-20-20--10--50--22--add-30,log,Sym-sync+,980
g-45-20-20-10-5--20-20-20--10--50--22--add-50,log,Sym-sync+,1408
g-45-20-20-10-5--20-20-20--10--50--22--add-70,log,Sym-sync+,1361
g-45-20-20-10-5--20-20-20--10--50--23--add-10,log,Sym-sync+,43512
g-45-20-20-10-5--20-20-20--10--50--23--add-30,log,Sym-sync+,53957
g-45-20-20-10-5--20-20-20--10--50--23--add-50,log,Sym-sync+,60000
g-45-20-20-10-5--20-20-20--10--50--23--add-70,log,Sym-sync+,60000
g-45-20-20-10-5--20-20-20--10--50--24--add-10,log,Sym-sync+,511
g-45-20-20-10-5--20-20-20--10--50--24--add-30,log,Sym-sync+,715
g-45-20-20-10-5--20-20-20--10--50--24--add-50,log,Sym-sync+,626
g-45-20-20-10-5--20-20-20--10--50--24--add-70,log,Sym-sync+,637
g-45-20-20-10-5--20-20-20--10--50--25--add-10,log,Sym-sync+,3924
g-45-20-20-10-5--20-20-20--10--50--25--add-30,log,Sym-sync+,8971
g-45-20-20-10-5--20-20-20--10--50--25--add-50,log,Sym-sync+,10061
g-45-20-20-10-5--20-20-20--10--50--25--add-70,log,Sym-sync+,10540
g-45-20-20-10-5--20-20-20--10--50--26--add-10,log,Sym-sync+,1962
g-45-20-20-10-5--20-20-20--10--50--26--add-30,log,Sym-sync+,2012
g-45-20-20-10-5--20-20-20--10--50--26--add-50,log,Sym-sync+,2890
g-45-20-20-10-5--20-20-20--10--50--26--add-70,log,Sym-sync+,3546
g-45-20-20-10-5--20-20-20--10--50--27--add-10,log,Sym-sync+,2885
g-45-20-20-10-5--20-20-20--10--50--27--add-30,log,Sym-sync+,4099
g-45-20-20-10-5--20-20-20--10--50--27--add-50,log,Sym-sync+,4091
g-45-20-20-10-5--20-20-20--10--50--27--add-70,log,Sym-sync+,4393
g-45-20-20-10-5--20-20-20--10--50--28--add-10,log,Sym-sync+,1780
g-45-20-20-10-5--20-20-20--10--50--28--add-30,log,Sym-sync+,2275
g-45-20-20-10-5--20-20-20--10--50--28--add-50,log,Sym-sync+,3219
g-45-20-20-10-5--20-20-20--10--50--28--add-70,log,Sym-sync+,3452
g-45-20-20-10-5--20-20-20--10--50--29--add-10,log,Sym-sync+,464
g-45-20-20-10-5--20-20-20--10--50--29--add-30,log,Sym-sync+,575
g-45-20-20-10-5--20-20-20--10--50--29--add-50,log,Sym-sync+,681
g-45-20-20-10-5--20-20-20--10--50--29--add-70,log,Sym-sync+,809
g-45-20-20-10-5--20-20-20--10--50--2--add-10,log,Sym-sync+,1824
g-45-20-20-10-5--20-20-20--10--50--2--add-30,log,Sym-sync+,2812
g-45-20-20-10-5--20-20-20--10--50--2--add-50,log,Sym-sync+,3614
g-45-20-20-10-5--20-20-20--10--50--2--add-70,log,Sym-sync+,4296
g-45-20-20-10-5--20-20-20--10--50--30--add-10,log,Sym-sync+,15171
g-45-20-20-10-5--20-20-20--10--50--30--add-30,log,Sym-sync+,16044
g-45-20-20-10-5--20-20-20--10--50--30--add-50,log,Sym-sync+,16837
g-45-20-20-10-5--20-20-20--10--50--30--add-70,log,Sym-sync+,18385
g-45-20-20-10-5--20-20-20--10--50--3--add-10,log,Sym-sync+,4656
g-45-20-20-10-5--20-20-20--10--50--3--add-30,log,Sym-sync+,5888
g-45-20-20-10-5--20-20-20--10--50--3--add-50,log,Sym-sync+,7647
g-45-20-20-10-5--20-20-20--10--50--3--add-70,log,Sym-sync+,9389
g-45-20-20-10-5--20-20-20--10--50--4--add-10,log,Sym-sync+,33271
g-45-20-20-10-5--20-20-20--10--50--4--add-30,log,Sym-sync+,44254
g-45-20-20-10-5--20-20-20--10--50--4--add-50,log,Sym-sync+,50283
g-45-20-20-10-5--20-20-20--10--50--4--add-70,log,Sym-sync+,60000
g-45-20-20-10-5--20-20-20--10--50--5--add-10,log,Sym-sync+,3251
g-45-20-20-10-5--20-20-20--10--50--5--add-30,log,Sym-sync+,6502
g-45-20-20-10-5--20-20-20--10--50--5--add-50,log,Sym-sync+,7981
g-45-20-20-10-5--20-20-20--10--50--5--add-70,log,Sym-sync+,12073
g-45-20-20-10-5--20-20-20--10--50--6--add-10,log,Sym-sync+,5980
g-45-20-20-10-5--20-20-20--10--50--6--add-30,log,Sym-sync+,7115
g-45-20-20-10-5--20-20-20--10--50--6--add-50,log,Sym-sync+,9074
g-45-20-20-10-5--20-20-20--10--50--6--add-70,log,Sym-sync+,11087
g-45-20-20-10-5--20-20-20--10--50--7--add-10,log,Sym-sync+,1144
g-45-20-20-10-5--20-20-20--10--50--7--add-30,log,Sym-sync+,1129
g-45-20-20-10-5--20-20-20--10--50--7--add-50,log,Sym-sync+,1411
g-45-20-20-10-5--20-20-20--10--50--7--add-70,log,Sym-sync+,1316
g-45-20-20-10-5--20-20-20--10--50--8--add-10,log,Sym-sync+,770
g-45-20-20-10-5--20-20-20--10--50--8--add-30,log,Sym-sync+,1109
g-45-20-20-10-5--20-20-20--10--50--8--add-50,log,Sym-sync+,1019
g-45-20-20-10-5--20-20-20--10--50--8--add-70,log,Sym-sync+,1413
g-45-20-20-10-5--20-20-20--10--50--9--add-10,log,Sym-sync+,3557
g-45-20-20-10-5--20-20-20--10--50--9--add-30,log,Sym-sync+,4908
g-45-20-20-10-5--20-20-20--10--50--9--add-50,log,Sym-sync+,6344
g-45-20-20-10-5--20-20-20--10--50--9--add-70,log,Sym-sync+,8008
g-45-20-20-10-5--20-20-20--10--75--10--add-10,log,Sym-sync+,635
g-45-20-20-10-5--20-20-20--10--75--10--add-30,log,Sym-sync+,867
g-45-20-20-10-5--20-20-20--10--75--10--add-50,log,Sym-sync+,898
g-45-20-20-10-5--20-20-20--10--75--10--add-70,log,Sym-sync+,774
g-45-20-20-10-5--20-20-20--10--75--11--add-10,log,Sym-sync+,14715
g-45-20-20-10-5--20-20-20--10--75--11--add-30,log,Sym-sync+,15604
g-45-20-20-10-5--20-20-20--10--75--11--add-50,log,Sym-sync+,17282
g-45-20-20-10-5--20-20-20--10--75--11--add-70,log,Sym-sync+,18160
g-45-20-20-10-5--20-20-20--10--75--12--add-10,log,Sym-sync+,31091
g-45-20-20-10-5--20-20-20--10--75--12--add-30,log,Sym-sync+,42689
g-45-20-20-10-5--20-20-20--10--75--12--add-50,log,Sym-sync+,51021
g-45-20-20-10-5--20-20-20--10--75--12--add-70,log,Sym-sync+,60000
g-45-20-20-10-5--20-20-20--10--75--13--add-10,log,Sym-sync+,4278
g-45-20-20-10-5--20-20-20--10--75--13--add-30,log,Sym-sync+,4975
g-45-20-20-10-5--20-20-20--10--75--13--add-50,log,Sym-sync+,5684
g-45-20-20-10-5--20-20-20--10--75--13--add-70,log,Sym-sync+,6859
g-45-20-20-10-5--20-20-20--10--75--14--add-10,log,Sym-sync+,7154
g-45-20-20-10-5--20-20-20--10--75--14--add-30,log,Sym-sync+,12151
g-45-20-20-10-5--20-20-20--10--75--14--add-50,log,Sym-sync+,16083
g-45-20-20-10-5--20-20-20--10--75--14--add-70,log,Sym-sync+,22209
g-45-20-20-10-5--20-20-20--10--75--15--add-10,log,Sym-sync+,3664
g-45-20-20-10-5--20-20-20--10--75--15--add-30,log,Sym-sync+,4050
g-45-20-20-10-5--20-20-20--10--75--15--add-50,log,Sym-sync+,5120
g-45-20-20-10-5--20-20-20--10--75--15--add-70,log,Sym-sync+,6083
g-45-20-20-10-5--20-20-20--10--75--16--add-10,log,Sym-sync+,45286
g-45-20-20-10-5--20-20-20--10--75--16--add-30,log,Sym-sync+,60000
g-45-20-20-10-5--20-20-20--10--75--16--add-50,log,Sym-sync+,60000
g-45-20-20-10-5--20-20-20--10--75--16--add-70,log,Sym-sync+,60000
g-45-20-20-10-5--20-20-20--10--75--17--add-10,log,Sym-sync+,6477
g-45-20-20-10-5--20-20-20--10--75--17--add-30,log,Sym-sync+,9901
g-45-20-20-10-5--20-20-20--10--75--17--add-50,log,Sym-sync+,11712
g-45-20-20-10-5--20-20-20--10--75--17--add-70,log,Sym-sync+,15920
g-45-20-20-10-5--20-20-20--10--75--18--add-10,log,Sym-sync+,20077
g-45-20-20-10-5--20-20-20--10--75--18--add-30,log,Sym-sync+,28668
g-45-20-20-10-5--20-20-20--10--75--18--add-50,log,Sym-sync+,44888
g-45-20-20-10-5--20-20-20--10--75--18--add-70,log,Sym-sync+,60000
g-45-20-20-10-5--20-20-20--10--75--19--add-10,log,Sym-sync+,30987
g-45-20-20-10-5--20-20-20--10--75--19--add-30,log,Sym-sync+,36636
g-45-20-20-10-5--20-20-20--10--75--19--add-50,log,Sym-sync+,43172
